method,scenario_family,scenario_level_number,scenario_level,added_component,target_status,method_applicable,primary_metric_name,primary_metric_unit,metric,point_estimate,ci_lower_95,ci_upper_95,n_anchors_valid,bootstrap_replicates,bootstrap_seed
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,eligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,primary_error,0.9561609217006262,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.8762934257900412,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,3.652265689918977,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,3.3471943275219846,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.14203686236340102,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.13200216788206515,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,5,S5_pre_envelope,pre_envelope,ineligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,primary_error,0.13980714346262735,0.07712561980673804,0.1776345339582457,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,-0.013530386613201273,-0.032306708979012555,0.009691056531416109,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.5340239510792377,0.2945981671504452,0.6785139394387186,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,-0.05168226987444938,-0.12340253829698804,0.037017109218188904,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,ratio_log_error,0.09442669866066315,0.053136102845016894,0.1600042475928711,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.09413408666857687,0.0332060550435016,0.1416300453961995,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,difficult,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,primary_error,0.10506297451762592,0.0840461103054091,0.1463825642923917,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,-0.003386195321798624,-0.01727626551230399,0.009924680372251027,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.4013110015300321,0.321032493666061,0.5590216328018227,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,-0.012934313369733608,-0.06599047330682918,0.03790948655642071,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.12397968976348955,0.07787898515652265,0.15888145617666388,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.11292826895152455,0.07310291345775766,0.1569405926026288,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,eligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,primary_error,0.9940892002431843,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.9606942801679952,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,3.797141042231322,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,3.669581843732319,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.8719449830633641,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.8606780372504244,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,6,S6_post_envelope,post_envelope,ineligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,primary_error,0.11788945837655973,0.07574604526112161,0.16648119685208806,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,1.3634965171149815e-05,-0.0003470213918070897,0.0008967053175368278,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.4503045609373375,0.2893285805512785,0.6359113298607528,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,5.2081730540998183e-05,-0.001325524076753487,0.003425162010786603,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,ratio_log_error,0.0054821550476240495,0.0005250814877692,0.02141166820061615,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,1.2346877403500434e-06,-0.00035950951771279976,4.945988051949842e-06,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,difficult,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,primary_error,0.11016086401013525,0.08842676302559638,0.1218297145552314,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,1.2252998981665542e-05,-1.699191056658833e-05,0.00020222496928923306,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.42078350501969036,0.3377653544913434,0.46535523088655295,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,4.680300853515673e-05,-6.490431742196823e-05,0.0007724424834956722,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.0044675445554705,0.00252665493530135,0.0073119033118344,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,1.1868155515500382e-06,-3.5061517732999994e-06,9.19145774390005e-06,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,eligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,primary_error,0.05978186214777281,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,-0.0009724609877679313,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.22834989283335155,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,-0.003714527356015046,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.009920707234207151,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,-0.00014662101594465054,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,7,S7_linear_drift,linear_drift,ineligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,primary_error,0.11054520922877886,0.08122717296631055,0.3760242523339252,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.01784169613811315,-0.007358720184679868,0.13220036641762434,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.42225159561331116,0.3102649461832487,1.4363068435530808,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,0.06815025920458287,-0.02810824061332573,0.5049682030541931,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,ratio_log_error,0.0187883125170272,0.0049048258371486506,0.02967213635753535,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.004579604858263273,0.0008971721089878499,0.01867202435545635,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,difficult,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,primary_error,0.14246600823296496,0.12377597576911925,0.17443680297181796,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.027286581582465885,0.0025897846766369526,0.06734761829946834,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.5441800663883287,0.4727894011122718,0.6662995068026843,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,0.10422706413431322,0.00989224878793002,0.25724895258783775,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.0077773007220208,0.00210008822603495,0.0121310161276517,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,0.0009438565203213499,-1.1991301655050047e-05,0.0063827631324482005,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,eligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,1.0,1.0,41,2000,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,primary_error,0.06058412549156933,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.00045340888089695497,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.23141431307719112,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,0.001731894351276353,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error,0.008943543177729999,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,ratio_log_error_deterioration_from_target_only,-0.0007454990733989503,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,processing_success_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,8,S8_baseline_step,baseline_step,ineligible,True,circular_absolute_error_radians,radians,valid_fraction,1.0,,,1,0,20260902
CWT_pyBOAT,phase_shift_hours,9,S9_acute_treatment_transient,acute_treatment_transient,difficult,True,circular_absolute_error_radians,radians,primary_error,0.12668634685072844,0.053172535091811524,0.2512929500394496,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,9,S9_acute_treatment_transient,acute_treatment_transient,difficult,True,circular_absolute_error_radians,radians,primary_error_deterioration_from_target_only,0.006207702921663838,-0.007450195274134153,0.06677239607360619,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,9,S9_acute_treatment_transient,acute_treatment_transient,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours,0.4839061997651472,0.2031041231181377,0.9598683639101545,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,9,S9_acute_treatment_transient,acute_treatment_transient,difficult,True,circular_absolute_error_radians,radians,phase_equivalent_absolute_error_hours_deterioration_from_target_only,0.02371167852549122,-0.0284576497170799,0.2550517655329028,11,2000,20260902
CWT_pyBOAT,phase_shift_hours,9,S9_acute_treatment_transient,acute_treatment_transient,difficult,True,circular_absolute_error_radians,radians,ratio_log_error,0.0048204087479369,0.00076391733794925,0.009037740558132449,11,2000,20260902
